-0.88415,7.3905,4.1237
0.56572,1.095,0.88112
-6.7915,3.9915,-0.84356
-0.68014,-0.27194,1.6688
-4.0565,5.134,0.76586
11.018,-2.7627,0.7723
1.302,-1.9664,-0.39159
4.4723,11.282,9.1984
-0.29279,-2.1547,-0.061957
-0.24067,0.24332,-0.28643
12.334,0.088485,5.1518
-0.39516,1.114,1.7147
10.339,5.049,2.6337
9.3739,9.6498,-3.4658
-5.4832,16.786,7.4276
18.11,-3.9082,25.817
3.9883,7.9295,6.1379
-3.0927,18.605,10.471
32.884,3.9631,25.091
-2.1577,6.4304,2.5827
-5.2087,5.6168,1.1908
11.266,2.061,1.6334
9.6313,-9.6054,25.887
-1.3589,11.622,5.9222
-0.032011,1.1543,-1.2388
-4.2937,6.0179,1.7137
0.089954,0.58616,-0.19244
6.0731,-3.788,24.429
-2.8497,6.7901,2.6771
11.389,5.6684,7.5037
0.89247,12.281,8.0075
7.7271,9.4102,10.208
10.556,3.6476,32.064
2.3128,16.78,12.093
19.665,-3.8605,26.06
10.172,6.681,11.242
7.4401,8.472,8.3716
0.10886,0.39212,-0.1409
1.0362,-0.16892,0.63915
1.0477,16.149,10.924
9.7323,-0.11158,6.8365
10.757,2.8556,7.0459
2.1925,9.8994,6.7002
0.49639,7.4179,4.2856
10.283,5.8248,6.0231
-0.91523,7.2296,3.7975
-2.3436,1.0096,0.92833
-0.52958,7.0339,3.594
2.4693,-4.8769,24.181
9.8141,3.2745,11.03
10.501,8.336,8.5532
10.665,-0.074769,25.938
1.9871,-3.8121,24.889
-1.0224,0.4633,0.30864
5.5526,-1.3266,23.502
8.6348,3.0237,-2.6735
-6.9057,4.6171,-0.32419
0.95498,11.747,7.0603
-2.9914,-5.7936,23.518
-0.39103,0.45476,-0.78261
-3.2666,5.3596,1.341
3.4381,12.691,8.3962
12.859,2.151,24.633
3.48,10.681,7.464
0.016527,-0.25405,0.76718
-5.0458,4.4755,-0.055336
22.725,0.03347,26.454
-7.6216,-1.7369,25.665
21.579,0.12874,26.067
5.4565,12.842,10.64
0.81449,-0.65211,0.26062
8.1506,2.7952,1.5838
9.5306,6.094,7.0213
9.2765,2.9314,-4.7844
0.15735,6.9034,3.7332
-1.9358,7.0105,3.4666
14.041,-1.1478,24.305
0.72508,7.0159,3.8512
10.078,4.8767,11.676
0.53574,-1.3917,-0.99741
24.709,-5.1068,24.922
11.475,7.6548,-4.5173
10.4,3.2193,-8.654
9.9828,15.555,2.6819
-3.8801,6.2039,1.9661
26.851,-7.0589,24.447
10.683,0.078585,20.401
11.251,2.8169,9.9083
-1.1284,1.9285,-0.47214
20.931,-3.274,25.251
15.439,-0.71963,25.6
24.695,-7.5349,26.095
-3.6606,6.1891,2.0663
0.31393,-0.39028,-0.37292
11.412,4.3081,0.069841
12.095,4.5477,-5.5365
-4.5067,5.1267,0.69971
-0.28688,-1.7693,0.6123
10.738,-3.548,24.888
24.145,-1.6461,23.379
-0.031331,7.9568,4.6561
-6.3595,5.0881,0.089662
12.073,-0.36144,25.451
